"symbol","date","open","high","low","close","volume","adjusted"
"AAPL",2013-01-08,18.900356,18.996071,18.616072,18.76107,458707200,16.109695
"AAPL",2013-01-09,18.660713,18.750357,18.428213,18.467857,407604400,15.857919
"AAPL",2013-01-10,18.876785,18.882856,18.411428,18.696787,601146000,16.054489
"AAPL",2013-01-11,18.607143,18.761429,18.536428,18.582144,350506800,15.956049
"AAPL",2013-01-14,17.952856,18.125,17.803928,17.919643,734207600,15.38718
"AAPL",2013-01-15,17.796429,17.821072,17.263571,17.354286,876772400,14.901724
"AAPL",2013-01-16,17.665714,18.194286,17.589287,18.074642,690804800,15.520274
"AAPL",2013-01-17,18.225357,18.241072,17.929644,17.952856,453678400,15.415691
"AAPL",2013-01-18,17.804285,17.936428,17.728571,17.857143,472922800,15.33351
"AAPL",2013-01-22,18.02,18.138571,17.736786,18.0275,461546400,15.479796
"AAPL",2013-01-23,18.171785,18.3925,18.0275,18.3575,861509600,15.763159
"AAPL",2013-01-24,16.428572,16.633215,16.080357,16.089287,1460852400,13.815496
"AAPL",2013-01-25,16.131786,16.293928,15.535714,15.71,1208026400,13.48981
"AAPL",2013-01-28,15.636786,16.186071,15.566429,16.065357,785517600,13.794951
"AAPL",2013-01-29,16.375,16.435715,16.147142,16.366785,571158000,14.05378
"AAPL",2013-01-30,16.321428,16.521429,16.232143,16.315357,417155200,14.009615
"AAPL",2013-01-31,16.320715,16.402857,16.249287,16.2675,319334400,13.968524
"AAPL",2013-02-01,16.396786,16.41,16.012501,16.200714,539484400,13.911175
"AAPL",2013-02-04,16.211071,16.283571,15.785714,15.797143,477117200,13.564636
"AAPL",2013-02-05,15.858929,16.419287,15.793571,16.351429,573347600,14.040592
"AAPL",2013-02-06,16.3025,16.660713,16.16357,16.333929,593706400,14.025565
"AAPL",2013-02-07,16.544643,16.785713,16.218571,16.722143,704580800,14.442599
"AAPL",2013-02-08,16.928572,17.100357,16.723213,16.963572,633158400,14.651115
"AAPL",2013-02-11,17.017857,17.319286,16.901787,17.140356,517490400,14.803803
"AAPL",2013-02-12,17.125357,17.227858,16.705,16.710714,609053200,14.432732
"AAPL",2013-02-13,16.686071,16.915714,16.543571,16.678928,475207600,14.405276
"AAPL",2013-02-14,16.59,16.844286,16.572144,16.663929,355275200,14.39232
"AAPL",2013-02-15,16.744642,16.79143,16.425714,16.434286,391745200,14.193984
"AAPL",2013-02-19,16.467857,16.526072,16.208929,16.428213,435783600,14.188734
"AAPL",2013-02-20,16.346071,16.346071,16.02857,16.030357,476302400,13.845117
"AAPL",2013-02-21,15.928571,16.041786,15.815,15.930714,447182400,13.759055
"AAPL",2013-02-22,16.044643,16.128571,15.95,16.100357,330654800,13.905575
"AAPL",2013-02-25,16.208929,16.254286,15.806071,15.814286,372579200,13.6585
"AAPL",2013-02-26,15.850714,16.126429,15.630714,16.034643,501499600,13.848818
"AAPL",2013-02-27,16.015356,16.158571,15.7375,15.8775,587350400,13.713097
"AAPL",2013-02-28,15.858929,15.995357,15.764286,15.764286,322515200,13.615316
"AAPL",2013-03-01,15.642857,15.649286,15.356429,15.373929,552448400,13.278173
"AAPL",2013-03-04,15.278571,15.292857,14.964286,15.001786,582755600,12.956758
"AAPL",2013-03-05,15.052857,15.5425,15.026786,15.397857,638433600,13.29884
"AAPL",2013-03-06,15.518214,15.544643,15.158214,15.202143,460250000,13.129803
"AAPL",2013-03-07,15.160714,15.428929,15.037857,15.377857,468473600,13.281567
"AAPL",2013-03-08,15.35,15.551071,15.3075,15.418571,391482000,13.316729
"AAPL",2013-03-11,15.348214,15.678929,15.183571,15.638214,474236000,13.506433
"AAPL",2013-03-12,15.557143,15.674286,15.270357,15.301071,465911600,13.215247
"AAPL",2013-03-13,15.301786,15.517857,15.191429,15.298214,405549200,13.212782
"AAPL",2013-03-14,15.458214,15.522857,15.373214,15.446429,303875600,13.34079
"AAPL",2013-03-15,15.640357,15.865357,15.616071,15.845,643960800,13.685028
"AAPL",2013-03-18,15.766071,16.337856,15.757143,16.275715,606197200,14.057028
"AAPL",2013-03-19,16.410713,16.463215,16.017857,16.231787,526775200,14.019089
"AAPL",2013-03-20,16.33643,16.343929,16.056786,16.145714,308660800,13.944747
"AAPL",2013-03-21,16.079287,16.356428,16.075001,16.168928,383255600,13.964798
"AAPL",2013-03-22,16.235001,16.503571,16.182501,16.496786,395105200,14.247963
"AAPL",2013-03-25,16.596071,16.78393,16.492144,16.556429,501135600,14.299478
"AAPL",2013-03-26,16.622856,16.637142,16.4475,16.469286,294294000,14.224211
"AAPL",2013-03-27,16.302143,16.314285,16.0975,16.145714,331237200,13.944747
"AAPL",2013-03-28,16.065001,16.136429,15.772143,15.809286,442839600,13.65418
"AAPL",2013-04-01,15.782143,15.846429,15.276429,15.318214,389732000,13.230056
"AAPL",2013-04-02,15.271429,15.647857,15.228571,15.349643,529519200,13.257196
"AAPL",2013-04-03,15.406071,15.617143,15.368214,15.428214,363216000,13.325055
"AAPL",2013-04-04,15.491429,15.535714,15.1875,15.275714,358447600,13.193344
"AAPL",2013-04-05,15.160714,15.176786,14.988571,15.114286,383695200,13.053926
"AAPL",2013-04-08,15.173214,15.267857,15.088929,15.221786,300829200,13.14677
"AAPL",2013-04-09,15.227143,15.303571,15.098214,15.249286,306614000,13.170519
"AAPL",2013-04-10,15.289286,15.609286,15.214643,15.560357,375928000,13.439186
"AAPL",2013-04-11,15.49,15.6425,15.4,15.511786,328364400,13.397234
"AAPL",2013-04-12,15.505357,15.505357,15.324643,15.35,238613200,13.257506
"AAPL",2013-04-15,15.25,15.281786,14.983929,14.994643,317520000,12.950591
"AAPL",2013-04-16,15.056071,15.236071,15.020357,15.222857,305771200,13.147696
"AAPL",2013-04-17,15.009643,15.021429,14.218214,14.385714,945056000,12.42467
"AAPL",2013-04-18,14.463929,14.4925,13.919286,14.001786,666299200,12.093081
"AAPL",2013-04-19,13.856071,14.271429,13.753571,13.9475,609274400,12.046194
"AAPL",2013-04-22,14.022857,14.364286,13.973929,14.238214,429920400,12.297277
"AAPL",2013-04-23,14.428214,14.585,14.243214,14.504643,664238400,12.527388
"AAPL",2013-04-24,14.055,14.830357,14.017857,14.480714,969651200,12.506721
"AAPL",2013-04-25,14.686786,14.783571,14.535714,14.585,384837600,12.596788
"AAPL",2013-04-26,14.636071,14.956071,14.580357,14.9,764097600,12.868852
"AAPL",2013-04-29,15.016071,15.486429,15,15.361429,640326400,13.267376
"AAPL",2013-04-30,15.539286,15.901786,15.431071,15.813571,691538400,13.657882
"AAPL",2013-05-01,15.873571,15.890357,15.513929,15.688929,506909200,13.550232
"AAPL",2013-05-02,15.777857,16.02107,15.736786,15.911429,421828400,13.742399
"AAPL",2013-05-03,16.118214,16.186787,16.041071,16.070715,361300800,13.879971
"AAPL",2013-05-06,16.275356,16.507143,16.225357,16.45393,496641600,14.210953
"AAPL",2013-05-07,16.606071,16.633928,16.203571,16.380714,483753200,14.147715
"AAPL",2013-05-08,16.394285,16.620358,16.278929,16.565714,472598000,14.307497
"AAPL",2013-05-09,16.421785,16.535713,16.270714,16.313213,398487600,14.18267
"AAPL",2013-05-10,16.356071,16.418215,16.088572,16.1775,334852000,14.064684
"AAPL",2013-05-13,16.125357,16.353571,16.125,16.240713,316948800,14.119642
"AAPL",2013-05-14,16.208929,16.257143,15.791071,15.852143,447118000,13.781819
"AAPL",2013-05-15,15.684286,15.75,15.084286,15.316071,741613600,13.315764
"AAPL",2013-05-16,15.115714,15.6375,14.960714,15.520714,603204000,13.493677
"AAPL",2013-05-17,15.680357,15.7175,15.393214,15.473571,427904400,13.45269
"AAPL",2013-05-20,15.425357,15.921429,15.360714,15.818929,451578400,13.752946
"AAPL",2013-05-21,15.648214,15.91,15.507143,15.702143,456022000,13.651415
"AAPL",2013-05-22,15.858929,16.012501,15.650714,15.7625,443038400,13.703884
"AAPL",2013-05-23,15.569643,15.934286,15.563929,15.790714,353021200,13.728416
"AAPL",2013-05-24,15.744643,15.916429,15.727143,15.898214,276166800,13.821877
"AAPL",2013-05-28,16.067858,16.111071,15.744643,15.765714,386145200,13.70668
"AAPL",2013-05-29,15.714286,15.982143,15.692857,15.891071,330576400,13.815664
"AAPL",2013-05-30,15.916071,16.232143,15.875357,16.127857,353519600,14.021526
"AAPL",2013-05-31,16.160713,16.325001,16.053572,16.061787,384302800,13.964083
"AAPL",2013-06-03,16.0975,16.155714,15.802857,16.097143,372352400,13.994824
"AAPL",2013-06-04,16.186428,16.229643,15.978214,16.046785,292728800,13.951041
"AAPL",2013-06-05,15.916071,16.097143,15.846786,15.896786,290589600,13.820633
"AAPL",2013-06-06,15.909643,15.964286,15.501786,15.659286,416934000,13.614154
"AAPL",2013-06-07,15.589286,15.83,15.456071,15.778929,404535600,13.718167
"AAPL",2013-06-10,15.883214,16.03857,15.6,15.674643,450153200,13.6275
"AAPL",2013-06-11,15.562143,15.812857,15.475714,15.628571,286112400,13.587449
"AAPL",2013-06-12,15.696429,15.758929,15.410714,15.435357,265227200,13.419463
"AAPL",2013-06-13,15.446429,15.612143,15.3125,15.57,285832400,13.536524
"AAPL",2013-06-14,15.55,15.581786,15.303571,15.358929,271866000,13.35302
"AAPL",2013-06-17,15.408571,15.560714,15.37,15.428571,259414400,13.413568
"AAPL",2013-06-18,15.412857,15.532143,15.364643,15.420357,195025600,13.406426
"AAPL",2013-06-19,15.407143,15.416429,15.107143,15.107143,310940000,13.13412
"AAPL",2013-06-20,14.975,15.213571,14.8275,14.887143,357310800,12.942852
"AAPL",2013-06-21,14.946071,15,14.575,14.767857,481118400,12.839145
"AAPL",2013-06-24,14.55,14.595,14.216071,14.376429,480746000,12.498837
"AAPL",2013-06-25,14.489286,14.563929,14.243929,14.379643,314162800,12.501633
"AAPL",2013-06-26,14.425,14.456786,14.130714,14.216786,367724000,12.360044
"AAPL",2013-06-27,14.258929,14.335357,14.055,14.063571,337246000,12.226838
"AAPL",2013-06-28,13.977143,14.295357,13.888214,14.161786,578516400,12.312231
"AAPL",2013-07-01,14.381786,14.723929,14.329286,14.615,391053600,12.706252
"AAPL",2013-07-02,14.641429,15.058214,14.623929,14.946071,469865200,12.994082
"AAPL",2013-07-03,15.030714,15.106429,14.908929,15.028571,240928800,13.065809
"AAPL",2013-07-05,15.013929,15.1175,14.833929,14.907857,274024800,12.960861
"AAPL",2013-07-08,15.003929,15.035714,14.666071,14.823214,298138400,12.88727
"AAPL",2013-07-09,14.771429,15.125,14.656429,15.083929,352584400,13.113937
"AAPL",2013-07-10,14.985714,15.171429,14.9375,15.026071,281405600,13.063635
"AAPL",2013-07-11,15.105357,15.294643,15.041786,15.260357,326292400,13.267321
"AAPL",2013-07-12,15.273214,15.349643,15.121786,15.2325,279563200,13.243104
"AAPL",2013-07-15,15.178929,15.409286,15.171429,15.265714,241917200,13.271982
"AAPL",2013-07-16,15.232857,15.3825,15.148929,15.364286,216538000,13.357679
"AAPL",2013-07-17,15.346429,15.436429,15.293571,15.368214,198990400,13.361092
"AAPL",2013-07-18,15.477857,15.531071,15.378929,15.42,218878800,13.406118
"AAPL",2013-07-19,15.467857,15.499286,15.155357,15.176786,268721600,13.194664
"AAPL",2013-07-22,15.337857,15.348214,15.195357,15.225357,207796400,13.236896
"AAPL",2013-07-23,15.214286,15.248571,14.953929,14.963929,369395600,13.009607
"AAPL",2013-07-24,15.676071,15.878214,15.545,15.7325,591936800,13.677802
"AAPL",2013-07-25,15.739286,15.764286,15.564643,15.660714,229493600,13.615394
"AAPL",2013-07-26,15.546429,15.751429,15.512143,15.749643,200152400,13.692706
"AAPL",2013-07-29,15.742857,16.071072,15.721429,15.9925,248057600,13.903848
"AAPL",2013-07-30,16.07,16.326786,16.043928,16.190001,309422400,14.075554
"AAPL",2013-07-31,16.249643,16.33357,16.051071,16.161785,322957600,14.051022
"AAPL",2013-08-01,16.276787,16.314285,16.187857,16.309999,206250800,14.17988
"AAPL",2013-08-02,16.3575,16.530357,16.309286,16.519285,274783600,14.361835
"AAPL",2013-08-05,16.596071,16.809643,16.505358,16.766071,318855600,14.576386
"AAPL",2013-08-06,16.715,16.853214,16.506071,16.616072,334857600,14.445981
"AAPL",2013-08-07,16.564285,16.678572,16.491785,16.606428,298858000,14.437596
"AAPL",2013-08-08,16.566429,16.575001,16.355356,16.464643,255777200,14.408844
"AAPL",2013-08-09,16.379999,16.445,16.201786,16.230356,266865200,14.203805
"AAPL",2013-08-12,16.316429,16.737499,16.308214,16.691429,364434000,14.607311
"AAPL",2013-08-13,16.819286,17.66643,16.71607,17.484644,881941200,15.30148
"AAPL",2013-08-14,17.781429,18.008928,17.621429,17.803572,756372400,15.580586
"AAPL",2013-08-15,17.729286,17.942858,17.467142,17.782499,490294000,15.562143
"AAPL",2013-08-16,17.862499,17.962143,17.816429,17.940357,362306000,15.700291
"AAPL",2013-08-19,18.012142,18.347857,18,18.133572,510518400,15.869379
"AAPL",2013-08-20,18.20393,18.234644,17.886429,17.895357,358688400,15.660912
"AAPL",2013-08-21,17.985357,18.112499,17.9,17.941429,335879600,15.701235
"AAPL",2013-08-22,18.035,18.056786,17.792856,17.962856,244207600,15.719979
"AAPL",2013-08-23,17.973928,17.976786,17.833929,17.893572,222731600,15.659347
"AAPL",2013-08-26,17.883928,18.22143,17.875,17.963215,330965600,15.720296
"AAPL",2013-08-27,17.785713,17.946787,17.367857,17.449642,424188800,15.270856
"AAPL",2013-08-28,17.357143,17.707144,17.357143,17.532143,307608000,15.34305
"AAPL",2013-08-29,17.558929,17.732143,17.540358,17.560715,239657600,15.368055
"AAPL",2013-08-30,17.571428,17.605356,17.375,17.400715,272297200,15.228034
"AAPL",2013-09-03,17.610714,17.878571,17.405357,17.449286,331928800,15.270544
"AAPL",2013-09-04,17.841429,17.937143,17.724285,17.810356,345032800,15.586526
"AAPL",2013-09-05,17.866072,17.88143,17.629999,17.688213,236367600,15.479631
"AAPL",2013-09-06,17.80143,17.834999,17.498215,17.793571,359525600,15.571831
"AAPL",2013-09-09,18.035713,18.139999,17.981428,18.077499,340687200,15.820311
"AAPL",2013-09-10,18.078571,18.123215,17.482143,17.665714,743195600,15.459947
"AAPL",2013-09-11,16.678928,16.9175,16.600357,16.70393,898696400,14.618251
"AAPL",2013-09-12,16.732143,16.978571,16.643213,16.881786,404051200,14.773894
"AAPL",2013-09-13,16.762142,16.85107,16.59643,16.603571,298835600,14.530424
"AAPL",2013-09-16,16.464287,16.486071,15.972143,16.075714,543706800,14.068476
"AAPL",2013-09-17,15.998571,16.418215,15.982143,16.261429,399380800,14.231002
"AAPL",2013-09-18,16.542143,16.655357,16.452143,16.595715,456862000,14.523545
"AAPL",2013-09-19,16.810715,16.993929,16.758928,16.867857,404541200,14.761711
"AAPL",2013-09-20,17.071428,17.09107,16.642857,16.693214,699302800,14.608875
"AAPL",2013-09-23,17.717857,17.746786,17.235714,17.522858,762106800,15.334926
"AAPL",2013-09-24,17.674286,17.695356,17.422144,17.467857,364344400,15.286791
"AAPL",2013-09-25,17.47143,17.487143,17.19393,17.1975,316957200,15.05019
"AAPL",2013-09-26,17.357143,17.44857,17.282143,17.365,237221600,15.196776
"AAPL",2013-09-27,17.277857,17.309643,17.168571,17.241072,228040400,15.088324
"AAPL",2013-09-30,17.044643,17.202143,16.943214,17.026787,260156400,14.900789
"AAPL",2013-10-01,17.0875,17.469286,17.084999,17.427143,353883600,15.251162
"AAPL",2013-10-02,17.343929,17.564285,17.276787,17.484285,289184000,15.30117
"AAPL",2013-10-03,17.518213,17.583929,17.169287,17.264643,322753200,15.108951
"AAPL",2013-10-04,17.280714,17.307142,17.092857,17.251072,258868400,15.097073
"AAPL",2013-10-07,17.377144,17.594643,17.333929,17.419643,312292400,15.244596
"AAPL",2013-10-08,17.497856,17.522858,17.162144,17.17643,290917200,15.031754
"AAPL",2013-10-09,17.308571,17.42107,17.081429,17.378214,301725200,15.208344
"AAPL",2013-10-10,17.547144,17.584999,17.394285,17.487143,278602800,15.303669
"AAPL",2013-10-11,17.3925,17.637142,17.327143,17.600357,267738800,15.402748
"AAPL",2013-10-14,17.493929,17.770714,17.476786,17.715714,261898000,15.503702
"AAPL",2013-10-15,17.768213,17.928572,17.697144,17.809999,320073600,15.586212
"AAPL",2013-10-16,17.885357,17.9475,17.829643,17.896786,251101200,15.662163
"AAPL",2013-10-17,17.856428,18.027857,17.845715,18.017857,253593200,15.768113
"AAPL",2013-10-18,18.071072,18.187857,18.061071,18.174643,290542000,15.905324
"AAPL",2013-10-21,18.2775,18.725,18.268572,18.620001,398106800,16.295078
"AAPL",2013-10-22,18.800358,18.873215,18.143929,18.566786,534063600,16.248508
"AAPL",2013-10-23,18.535713,18.77393,18.535713,18.748571,313723200,16.407593
"AAPL",2013-10-24,18.75,19.016787,18.65893,18.996786,384764800,16.624815
"AAPL",2013-10-25,18.975714,19.043928,18.753929,18.784286,337792000,16.438847
"AAPL",2013-10-28,18.894285,18.964287,18.686071,18.924286,550440800,16.561367
"AAPL",2013-10-29,19.1525,19.258928,18.376429,18.452856,635807200,16.1488
"AAPL",2013-10-30,18.557501,18.84,18.465,18.746429,354163600,16.40572
"AAPL",2013-10-31,18.75,18.838928,18.616785,18.667856,275696400,16.336956
"AAPL",2013-11-01,18.715,18.742857,18.422857,18.5725,274890000,16.253508
"AAPL",2013-11-04,18.610714,18.815001,18.528929,18.8125,244627600,16.463537
"AAPL",2013-11-05,18.735001,18.888929,18.678572,18.766071,265213200,16.422909
"AAPL",2013-11-06,18.719643,18.745001,18.507143,18.604286,223375600,16.376379
"AAPL",2013-11-07,18.556429,18.685356,18.299286,18.303213,262620400,16.111372
"AAPL",2013-11-08,18.377857,18.611786,18.306786,18.591429,279316800,16.365065
"AAPL",2013-11-11,18.571072,18.631071,18.371786,18.5375,227452400,16.317595
"AAPL",2013-11-12,18.488214,18.71143,18.464287,18.571787,204276800,16.347776
"AAPL",2013-11-13,18.5,18.651787,18.462856,18.593929,197220800,16.367266
"AAPL",2013-11-14,18.671785,18.902857,18.638214,18.862858,282419200,16.603991
"AAPL",2013-11-15,18.806429,18.89607,18.731787,18.749643,317920400,16.504335
"AAPL",2013-11-18,18.749643,18.828215,18.507143,18.522499,244944000,16.304386
"AAPL",2013-11-19,18.536785,18.692142,18.498928,18.555357,208938800,16.333317
"AAPL",2013-11-20,18.543928,18.58643,18.368929,18.392857,193916800,16.190271
"AAPL",2013-11-21,18.485714,18.614643,18.345358,18.612143,262026800,16.383303
"AAPL",2013-11-22,18.554285,18.648571,18.518929,18.564285,223725600,16.341173
"AAPL",2013-11-25,18.607857,18.781071,18.607143,18.705,229311600,16.465036
"AAPL",2013-11-26,18.718571,19.147858,18.714287,19.049999,401382800,16.768723
"AAPL",2013-11-27,19.153929,19.5,19.049999,19.498571,363448400,17.163576
"AAPL",2013-11-29,19.624287,19.940357,19.564644,19.859644,318127600,17.481407
"AAPL",2013-12-02,19.928572,20.154642,19.672144,19.686787,472544800,17.329254
"AAPL",2013-12-03,19.939285,20.227858,19.917143,20.225714,450968000,17.803637
"AAPL",2013-12-04,20.196428,20.328215,20.029285,20.178572,377809600,17.76214
"AAPL",2013-12-05,20.451786,20.540714,20.22893,20.282143,447580000,17.85331
"AAPL",2013-12-06,20.206785,20.241072,19.984644,20.000713,344352400,17.605581
"AAPL",2013-12-09,20.032143,20.342142,20.032143,20.229643,320493600,17.807096
"AAPL",2013-12-10,20.127857,20.281429,20.042856,20.198214,278269600,17.779425
"AAPL",2013-12-11,20.25,20.391787,19.98893,20.048571,359718800,17.647705
"AAPL",2013-12-12,20.076429,20.190714,20.001072,20.019285,262290000,17.621931
"AAPL",2013-12-13,20.101786,20.102858,19.77393,19.801071,332822000,17.429852
"AAPL",2013-12-16,19.822144,20.094286,19.821787,19.910713,282592800,17.526361
"AAPL",2013-12-17,19.850357,19.98,19.763571,19.821072,229902400,17.447456
"AAPL",2013-12-18,19.632143,19.694643,19.242857,19.670357,565863200,17.314791
"AAPL",2013-12-19,19.625,19.642857,19.418928,19.445,320308800,17.116417
"AAPL",2013-12-20,19.479643,19.700357,19.457857,19.607857,436413600,17.259773
"AAPL",2013-12-23,20.285713,20.382856,20.098572,20.360357,501306400,17.922161
"AAPL",2013-12-24,20.353214,20.424286,20.215357,20.27393,167554800,17.846079
"AAPL",2013-12-26,20.289286,20.339287,20.120714,20.139286,204008000,17.727564
"AAPL",2013-12-27,20.136429,20.157499,19.982143,20.003214,225884400,17.607784
"AAPL",2013-12-30,19.909286,20.003214,19.725714,19.804285,253629600,17.432674
"AAPL",2013-12-31,19.791786,20.045713,19.785713,20.036428,223084400,17.637022
"AAPL",2014-01-02,19.845715,19.893929,19.715,19.754642,234684800,17.388985
"AAPL",2014-01-03,19.745001,19.775,19.301071,19.320715,392467600,17.007017
"AAPL",2014-01-06,19.194643,19.52857,19.057142,19.426071,412610800,17.099756
"AAPL",2014-01-07,19.440001,19.498571,19.21143,19.287144,317209200,16.977461
"AAPL",2014-01-08,19.243214,19.484285,19.23893,19.409286,258529600,17.08498
"AAPL",2014-01-09,19.52857,19.530714,19.119642,19.161428,279148800,16.866804
"AAPL",2014-01-10,19.279642,19.314285,18.968214,19.033571,304976000,16.754261
"AAPL",2014-01-13,18.925358,19.375,18.924286,19.133215,378492800,16.841969
"AAPL",2014-01-14,19.222143,19.526072,19.202143,19.513929,332561600,17.177095
"AAPL",2014-01-15,19.768572,20.007143,19.702143,19.905714,391638800,17.521957
"AAPL",2014-01-16,19.817858,19.887501,19.702856,19.794643,229278000,17.424191
"AAPL",2014-01-17,19.695715,19.716785,19.282143,19.309643,426739600,16.997274
"AAPL",2014-01-21,19.321072,19.645357,19.300714,19.609644,328526800,17.261347
"AAPL",2014-01-22,19.675358,19.903214,19.564644,19.696787,379985200,17.338051
"AAPL",2014-01-23,19.640715,19.875,19.4575,19.863571,403239200,17.484859
"AAPL",2014-01-24,19.785713,19.843571,19.455357,19.502501,429354800,17.167032
"AAPL",2014-01-27,19.645357,19.814285,19.491072,19.660713,554878800,17.306301
"AAPL",2014-01-28,18.17,18.392857,17.93107,18.089287,1065523200,15.923053
"AAPL",2014-01-29,17.998215,18.120358,17.807858,17.883928,502810000,15.742286
"AAPL",2014-01-30,17.947857,18.089287,17.739286,17.849285,678501600,15.711801
"AAPL",2014-01-31,17.684999,17.911785,17.626785,17.878571,464797200,15.737574
"AAPL",2014-02-03,17.950357,18.133215,17.832144,17.911785,401464000,15.766806
"AAPL",2014-02-04,18.066071,18.195,17.955713,18.17107,376681200,15.995044
"AAPL",2014-02-05,18.091429,18.402857,18.080357,18.306786,328344800,16.114504
"AAPL",2014-02-06,18.216429,18.339287,18.13607,18.303928,257765200,16.208437
"AAPL",2014-02-07,18.620714,18.676071,18.477858,18.559999,370280400,16.43519
"AAPL",2014-02-10,18.523571,18.999643,18.5,18.8925,345559200,16.729624
"AAPL",2014-02-11,18.950357,19.205357,18.910713,19.14143,282256800,16.950058
"AAPL",2014-02-12,19.176786,19.27,19.044287,19.139999,308100800,16.948792
"AAPL",2014-02-13,19.094999,19.458929,19.078571,19.44393,307398000,17.217928
"AAPL",2014-02-14,19.373928,19.499287,19.32893,19.428213,272924400,17.204006
"AAPL",2014-02-18,19.5,19.685356,19.486071,19.499643,260251600,17.267263
"AAPL",2014-02-19,19.455357,19.531786,19.083929,19.191786,313768000,16.994652
"AAPL",2014-02-20,19.035357,19.178572,18.892857,18.969643,305858000,16.797939
"AAPL",2014-02-21,19.028214,19.091785,18.735714,18.758928,278784800,16.611351
"AAPL",2014-02-24,18.683929,18.925714,18.657858,18.84107,288909600,16.684088
"AAPL",2014-02-25,18.906429,18.913214,18.607143,18.645,231952000,16.510462
"AAPL",2014-02-26,18.700357,18.75,18.414286,18.476786,276217200,16.361506
"AAPL",2014-02-27,18.469286,18.885,18.430357,18.845358,301882000,16.68788
"AAPL",2014-02-28,18.895714,19.026787,18.647142,18.794287,371968800,16.642656
"AAPL",2014-03-03,18.693571,18.951786,18.671785,18.848572,238781200,16.690725
"AAPL",2014-03-04,18.964287,19.022858,18.848928,18.972857,259140000,16.800783
"AAPL",2014-03-05,18.96143,19.098213,18.897499,19.012857,200062800,16.836203
"AAPL",2014-03-06,19.028214,19.087143,18.860714,18.955357,185488800,16.785286
"AAPL",2014-03-07,18.967501,18.999287,18.7875,18.944286,220729600,16.775484
"AAPL",2014-03-10,18.870001,19.047501,18.869286,18.96143,178584000,16.790661
"AAPL",2014-03-11,19.123215,19.240713,19.02107,19.14607,279224400,16.954168
"AAPL",2014-03-12,19.089643,19.191071,19,19.164642,199326400,16.970608
"AAPL",2014-03-13,19.194286,19.273571,18.898571,18.951786,257742800,16.782122
"AAPL",2014-03-14,18.885357,18.960358,18.678572,18.73893,237199200,16.593639
"AAPL",2014-03-17,18.84643,18.9275,18.780357,18.812143,199544800,16.658468
"AAPL",2014-03-18,18.782143,18.998928,18.757143,18.978571,209647200,16.805847
"AAPL",2014-03-19,19.009287,19.151428,18.892857,18.973572,224756000,16.801416
"AAPL",2014-03-20,18.924643,19.02393,18.833929,18.882143,208398400,16.720453
"AAPL",2014-03-21,18.997499,19.0625,18.797501,19.031071,374046400,16.852335
"AAPL",2014-03-24,19.229286,19.303572,19.109285,19.256786,355700800,17.052206
"AAPL",2014-03-25,19.339287,19.491072,19.27107,19.463928,282293200,17.23564
"AAPL",2014-03-26,19.518572,19.607143,19.245001,19.277857,299768000,17.070868
"AAPL",2014-03-27,19.286428,19.339287,19.111429,19.195,222031600,16.997496
"AAPL",2014-03-28,19.225714,19.247856,19.080357,19.173571,200564000,16.978519
"AAPL",2014-03-31,19.258215,19.314644,19.140356,19.169287,168669200,16.974728
"AAPL",2014-04-01,19.205713,19.352501,19.170357,19.344643,200760000,17.130007
"AAPL",2014-04-02,19.370714,19.41,19.295,19.376785,180420800,17.158468
"AAPL",2014-04-03,19.335358,19.375,19.201429,19.2425,162344000,17.039562
"AAPL",2014-04-04,19.278929,19.285713,18.949286,18.99357,275251200,16.819122
"AAPL",2014-04-07,18.857857,18.960714,18.638929,18.695356,289850400,16.555056
"AAPL",2014-04-08,18.756786,18.790001,18.525,18.694286,243888400,16.554108
"AAPL",2014-04-09,18.665714,18.946072,18.643572,18.940001,206169600,16.771692
"AAPL",2014-04-10,18.952856,19.008572,18.684643,18.695715,239652000,16.555368
"AAPL",2014-04-11,18.535713,18.672501,18.469286,18.557501,271717600,16.43298
"AAPL",2014-04-14,18.639286,18.648571,18.471786,18.63143,205674000,16.498449
"AAPL",2014-04-15,18.581072,18.629999,18.261786,18.498571,266490000,16.380791
"AAPL",2014-04-16,18.501785,18.610357,18.362143,18.536072,214765600,16.414003
"AAPL",2014-04-17,18.571428,18.848572,18.542856,18.747856,284334400,16.601547
"AAPL",2014-04-21,18.762142,19.004999,18.712856,18.970358,182548800,16.798573
"AAPL",2014-04-22,18.868214,18.993929,18.803572,18.989286,202563200,16.815332
"AAPL",2014-04-23,18.895,18.968929,18.730356,18.741072,394940000,16.595539
"AAPL",2014-04-24,20.293215,20.357143,20.026072,20.2775,759911600,17.956062
"AAPL",2014-04-25,20.161785,20.428213,20.14143,20.42643,390275200,18.087948
"AAPL",2014-04-28,20.457144,21.276787,20.448214,21.217501,669485600,18.788454
"AAPL",2014-04-29,21.205,21.285,21.053928,21.154642,337377600,18.732796
"AAPL",2014-04-30,21.165714,21.408215,21.064285,21.074642,456640800,18.661957
"AAPL",2014-05-01,21.142857,21.242857,20.941429,21.124287,244048000,18.705912
"AAPL",2014-05-02,21.155001,21.22143,21.061071,21.16357,191514400,18.7407
"AAPL",2014-05-05,21.076429,21.464287,21.071428,21.462856,287067200,19.005722
"AAPL",2014-05-06,21.492857,21.586071,21.22893,21.22893,374564400,18.798571
