"symbol","date","open","high","low","close","volume","adjusted"
"AAPL",2022-01-07,172.889999,174.139999,171.029999,172.169998,86709100,170.915558
"AAPL",2022-01-10,169.080002,172.5,168.169998,172.190002,106765600,170.935425
"AAPL",2022-01-11,172.320007,175.179993,170.820007,175.080002,76138300,173.804367
"AAPL",2022-01-12,176.119995,177.179993,174.820007,175.529999,74805200,174.251083
"AAPL",2022-01-13,175.779999,176.619995,171.789993,172.190002,84505800,170.935425
"AAPL",2022-01-14,171.339996,173.779999,171.089996,173.070007,80440800,171.809021
"AAPL",2022-01-18,171.509995,172.539993,169.410004,169.800003,90956700,168.562836
"AAPL",2022-01-19,170,171.080002,165.940002,166.229996,94815000,165.018845
"AAPL",2022-01-20,166.979996,169.679993,164.179993,164.509995,91420500,163.311371
"AAPL",2022-01-21,164.419998,166.330002,162.300003,162.410004,122848900,161.2267
"AAPL",2022-01-24,160.020004,162.300003,154.699997,161.619995,162294600,160.442444
"AAPL",2022-01-25,158.979996,162.759995,157.020004,159.779999,115798400,158.615845
"AAPL",2022-01-26,163.5,164.389999,157.820007,159.690002,108275300,158.526489
"AAPL",2022-01-27,162.449997,163.839996,158.279999,159.220001,121954600,158.059906
"AAPL",2022-01-28,165.710007,170.350006,162.800003,170.330002,179935700,169.088959
"AAPL",2022-01-31,170.160004,175,169.509995,174.779999,115541600,173.506546
"AAPL",2022-02-01,174.009995,174.839996,172.309998,174.610001,86213900,173.337799
"AAPL",2022-02-02,174.75,175.880005,173.330002,175.839996,84914300,174.558807
"AAPL",2022-02-03,174.479996,176.240005,172.119995,172.899994,89418100,171.640259
"AAPL",2022-02-04,171.679993,174.100006,170.679993,172.389999,82465400,171.35199
"AAPL",2022-02-07,172.860001,173.949997,170.949997,171.660004,77251200,170.626389
"AAPL",2022-02-08,171.729996,175.350006,171.429993,174.830002,74829200,173.777328
"AAPL",2022-02-09,176.050003,176.649994,174.899994,176.279999,71285000,175.218582
"AAPL",2022-02-10,174.139999,175.479996,171.550003,172.119995,90865900,171.083618
"AAPL",2022-02-11,172.330002,173.080002,168.039993,168.639999,98670700,167.624588
"AAPL",2022-02-14,167.369995,169.580002,166.559998,168.880005,86185500,167.863144
"AAPL",2022-02-15,170.970001,172.949997,170.25,172.789993,62527400,171.749588
"AAPL",2022-02-16,171.850006,173.339996,170.050003,172.550003,61177400,171.511047
"AAPL",2022-02-17,171.029999,171.910004,168.470001,168.880005,69589300,167.863144
"AAPL",2022-02-18,169.820007,170.539993,166.190002,167.300003,82772700,166.292648
"AAPL",2022-02-22,164.979996,166.690002,162.149994,164.320007,91162800,163.330612
"AAPL",2022-02-23,165.539993,166.149994,159.75,160.070007,90009200,159.106171
"AAPL",2022-02-24,152.580002,162.850006,152,162.740005,141147500,161.760132
"AAPL",2022-02-25,163.839996,165.119995,160.869995,164.850006,91974200,163.857407
"AAPL",2022-02-28,163.059998,165.419998,162.429993,165.119995,95056600,164.125763
"AAPL",2022-03-01,164.699997,166.600006,161.970001,163.199997,83474400,162.217331
"AAPL",2022-03-02,164.389999,167.360001,162.949997,166.559998,79724800,165.557098
"AAPL",2022-03-03,168.470001,168.910004,165.550003,166.229996,76678400,165.229095
"AAPL",2022-03-04,164.490005,165.550003,162.100006,163.169998,83737200,162.187515
"AAPL",2022-03-07,163.360001,165.020004,159.039993,159.300003,96418800,158.34082
"AAPL",2022-03-08,158.820007,162.880005,155.800003,157.440002,131148300,156.492004
"AAPL",2022-03-09,161.479996,163.410004,159.410004,162.949997,91454900,161.968842
"AAPL",2022-03-10,160.199997,160.389999,155.979996,158.520004,105342000,157.565506
"AAPL",2022-03-11,158.929993,159.279999,154.5,154.729996,96970100,153.798325
"AAPL",2022-03-14,151.449997,154.119995,150.100006,150.619995,108732100,149.713074
"AAPL",2022-03-15,150.899994,155.570007,150.380005,155.089996,92964300,154.156174
"AAPL",2022-03-16,157.050003,160,154.460007,159.589996,102300200,158.629059
"AAPL",2022-03-17,158.610001,161,157.630005,160.619995,75615400,159.652863
"AAPL",2022-03-18,160.509995,164.479996,159.759995,163.979996,123511700,162.992645
"AAPL",2022-03-21,163.509995,166.350006,163.009995,165.380005,95811400,164.384232
"AAPL",2022-03-22,165.509995,169.419998,164.910004,168.820007,81532000,167.803497
"AAPL",2022-03-23,167.990005,172.639999,167.649994,170.210007,98062700,169.185135
"AAPL",2022-03-24,171.059998,174.139999,170.210007,174.070007,90131400,173.021896
"AAPL",2022-03-25,173.880005,175.279999,172.75,174.720001,80546200,173.667984
"AAPL",2022-03-28,172.169998,175.729996,172,175.600006,90371900,174.542679
"AAPL",2022-03-29,176.690002,179.009995,176.339996,178.960007,100589400,177.882446
"AAPL",2022-03-30,178.550003,179.610001,176.699997,177.770004,92633200,176.699615
"AAPL",2022-03-31,177.839996,178.029999,174.399994,174.610001,103049300,173.558655
"AAPL",2022-04-01,174.029999,174.880005,171.940002,174.309998,78751300,173.260452
"AAPL",2022-04-04,174.570007,178.490005,174.440002,178.440002,76468400,177.365585
"AAPL",2022-04-05,177.5,178.300003,174.419998,175.059998,73401800,174.005936
"AAPL",2022-04-06,172.360001,173.630005,170.130005,171.830002,89058800,170.795364
"AAPL",2022-04-07,171.160004,173.360001,169.850006,172.139999,77594700,171.1035
"AAPL",2022-04-08,171.779999,171.779999,169.199997,170.089996,76575500,169.065842
"AAPL",2022-04-11,168.710007,169.029999,165.5,165.75,72246700,164.751984
"AAPL",2022-04-12,168.020004,169.869995,166.639999,167.660004,79265200,166.650482
"AAPL",2022-04-13,167.389999,171.039993,166.770004,170.399994,70618900,169.373962
"AAPL",2022-04-14,170.619995,171.270004,165.039993,165.289993,75329400,164.294754
"AAPL",2022-04-18,163.919998,166.600006,163.570007,165.070007,69023900,164.07608
"AAPL",2022-04-19,165.020004,167.820007,163.910004,167.399994,67723800,166.392044
"AAPL",2022-04-20,168.759995,168.880005,166.100006,167.229996,67929800,166.223053
"AAPL",2022-04-21,168.910004,171.529999,165.910004,166.419998,87227800,165.417953
"AAPL",2022-04-22,166.460007,167.869995,161.5,161.789993,84882400,160.815842
"AAPL",2022-04-25,161.119995,163.169998,158.460007,162.880005,96046400,161.899277
"AAPL",2022-04-26,162.25,162.339996,156.720001,156.800003,95623200,155.855881
"AAPL",2022-04-27,155.910004,159.789993,155.380005,156.570007,88063200,155.627274
"AAPL",2022-04-28,159.25,164.520004,158.929993,163.639999,130216800,162.654678
"AAPL",2022-04-29,161.839996,166.199997,157.25,157.649994,131747600,156.700745
"AAPL",2022-05-02,156.710007,158.229996,153.270004,157.960007,123055300,157.008896
"AAPL",2022-05-03,158.149994,160.710007,156.320007,159.479996,88966500,158.51973
"AAPL",2022-05-04,159.669998,166.479996,159.259995,166.020004,108256500,165.020355
"AAPL",2022-05-05,163.850006,164.080002,154.949997,156.770004,130525300,155.826065
"AAPL",2022-05-06,156.009995,159.440002,154.179993,157.279999,116124600,156.562683
"AAPL",2022-05-09,154.929993,155.830002,151.490005,152.059998,131577900,151.366486
"AAPL",2022-05-10,155.520004,156.740005,152.929993,154.509995,115366700,153.805313
"AAPL",2022-05-11,153.5,155.449997,145.809998,146.5,142689800,145.831848
"AAPL",2022-05-12,142.770004,146.199997,138.800003,142.559998,182602000,141.909821
"AAPL",2022-05-13,144.589996,148.100006,143.110001,147.110001,113990900,146.439056
"AAPL",2022-05-16,145.550003,147.520004,144.179993,145.539993,86643800,144.876221
"AAPL",2022-05-17,148.860001,149.770004,146.679993,149.240005,78336300,148.559341
"AAPL",2022-05-18,146.850006,147.360001,139.899994,140.820007,109742900,140.17775
"AAPL",2022-05-19,139.880005,141.660004,136.600006,137.350006,136095600,136.723572
"AAPL",2022-05-20,139.089996,140.699997,132.610001,137.589996,137426100,136.962463
"AAPL",2022-05-23,137.789993,143.259995,137.649994,143.110001,117726300,142.457306
"AAPL",2022-05-24,140.809998,141.970001,137.330002,140.360001,104132700,139.719849
"AAPL",2022-05-25,138.429993,141.789993,138.339996,140.520004,92482700,139.87912
"AAPL",2022-05-26,137.389999,144.339996,137.139999,143.779999,90601500,143.124252
"AAPL",2022-05-27,145.389999,149.679993,145.259995,149.639999,90978500,148.95752
"AAPL",2022-05-31,149.070007,150.660004,146.839996,148.839996,103718400,148.161163
"AAPL",2022-06-01,149.899994,151.740005,147.679993,148.710007,74286600,148.031754
"AAPL",2022-06-02,147.830002,151.270004,146.860001,151.210007,72348100,150.52037
"AAPL",2022-06-03,146.899994,147.970001,144.460007,145.380005,88570300,144.716949
"AAPL",2022-06-06,147.029999,148.570007,144.899994,146.139999,71598400,145.47348
"AAPL",2022-06-07,144.350006,149,144.100006,148.710007,67808200,148.031754
"AAPL",2022-06-08,148.580002,149.869995,147.460007,147.960007,53950200,147.285187
"AAPL",2022-06-09,147.080002,147.949997,142.529999,142.639999,69473000,141.989441
"AAPL",2022-06-10,140.279999,140.759995,137.059998,137.130005,91437900,136.504578
"AAPL",2022-06-13,132.869995,135.199997,131.440002,131.880005,122207100,131.278519
"AAPL",2022-06-14,133.130005,133.889999,131.479996,132.759995,84784300,132.15451
"AAPL",2022-06-15,134.289993,137.339996,132.160004,135.429993,91533000,134.812317
"AAPL",2022-06-16,132.080002,132.389999,129.039993,130.059998,108123900,129.466812
"AAPL",2022-06-17,130.070007,133.080002,129.809998,131.559998,134520300,130.959976
"AAPL",2022-06-21,133.419998,137.059998,133.320007,135.869995,81000500,135.25032
"AAPL",2022-06-22,134.789993,137.759995,133.910004,135.350006,73409200,134.732697
"AAPL",2022-06-23,136.820007,138.589996,135.630005,138.270004,72433800,137.639374
"AAPL",2022-06-24,139.899994,141.910004,139.770004,141.660004,89116800,141.013916
"AAPL",2022-06-27,142.699997,143.490005,140.970001,141.660004,70207900,141.013916
"AAPL",2022-06-28,142.130005,143.419998,137.320007,137.440002,67083400,136.813171
"AAPL",2022-06-29,137.460007,140.669998,136.669998,139.229996,66242400,138.595001
"AAPL",2022-06-30,137.25,138.369995,133.770004,136.720001,98964500,136.096451
"AAPL",2022-07-01,136.039993,139.039993,135.660004,138.929993,71051600,138.296356
"AAPL",2022-07-05,137.770004,141.610001,136.929993,141.559998,73353800,140.914368
"AAPL",2022-07-06,141.350006,144.119995,141.080002,142.919998,74064300,142.268173
"AAPL",2022-07-07,143.289993,146.550003,143.279999,146.350006,66253700,145.682526
"AAPL",2022-07-08,145.259995,147.550003,145,147.039993,64547800,146.36937
"AAPL",2022-07-11,145.669998,146.639999,143.779999,144.869995,63141600,144.209259
"AAPL",2022-07-12,145.759995,148.449997,145.050003,145.860001,77588800,145.194763
"AAPL",2022-07-13,142.990005,146.449997,142.119995,145.490005,71185600,144.826447
"AAPL",2022-07-14,144.080002,148.949997,143.25,148.470001,78140700,147.792847
"AAPL",2022-07-15,149.779999,150.860001,148.199997,150.169998,76259900,149.485092
"AAPL",2022-07-18,150.740005,151.570007,146.699997,147.070007,81420900,146.399246
"AAPL",2022-07-19,147.919998,151.229996,146.910004,151,82982400,150.311325
"AAPL",2022-07-20,151.119995,153.720001,150.369995,153.039993,64823400,152.34201
"AAPL",2022-07-21,154.5,155.570007,151.940002,155.350006,65086600,154.641495
"AAPL",2022-07-22,155.389999,156.279999,153.410004,154.089996,66675400,153.387222
"AAPL",2022-07-25,154.009995,155.039993,152.279999,152.949997,53623900,152.252426
"AAPL",2022-07-26,152.259995,153.089996,150.800003,151.600006,55138700,150.908585
"AAPL",2022-07-27,152.580002,157.330002,152.160004,156.789993,78620700,156.074905
"AAPL",2022-07-28,156.979996,157.639999,154.410004,157.350006,81378700,156.632355
"AAPL",2022-07-29,161.240005,163.630005,159.5,162.509995,101786900,161.768829
"AAPL",2022-08-01,161.009995,163.589996,160.889999,161.509995,67829400,160.773376
"AAPL",2022-08-02,160.100006,162.410004,159.630005,160.009995,59907000,159.280212
"AAPL",2022-08-03,160.839996,166.589996,160.75,166.130005,82507500,165.37233
"AAPL",2022-08-04,166.009995,167.190002,164.429993,165.809998,55474100,165.053772
"AAPL",2022-08-05,163.210007,165.850006,163,165.350006,56697000,164.824509
"AAPL",2022-08-08,166.369995,167.809998,164.199997,164.869995,60276900,164.346024
"AAPL",2022-08-09,164.020004,165.820007,163.25,164.919998,63135500,164.395874
"AAPL",2022-08-10,167.679993,169.339996,166.899994,169.240005,70170500,168.702148
"AAPL",2022-08-11,170.059998,170.990005,168.190002,168.490005,57149200,167.954529
"AAPL",2022-08-12,169.820007,172.169998,169.399994,172.100006,68039400,171.553055
"AAPL",2022-08-15,171.520004,173.389999,171.350006,173.190002,54091700,172.639587
"AAPL",2022-08-16,172.779999,173.710007,171.660004,173.029999,56377100,172.480103
"AAPL",2022-08-17,172.770004,176.149994,172.570007,174.550003,79542000,173.99527
"AAPL",2022-08-18,173.75,174.899994,173.119995,174.149994,62290100,173.596527
"AAPL",2022-08-19,173.029999,173.740005,171.309998,171.520004,70346300,170.974884
"AAPL",2022-08-22,169.690002,169.860001,167.139999,167.570007,69026800,167.037445
"AAPL",2022-08-23,167.080002,168.710007,166.649994,167.229996,54147100,166.698517
"AAPL",2022-08-24,167.320007,168.110001,166.25,167.529999,53841500,166.997574
"AAPL",2022-08-25,168.779999,170.139999,168.350006,170.029999,51218200,169.489624
"AAPL",2022-08-26,170.570007,171.050003,163.559998,163.619995,78961000,163.100006
"AAPL",2022-08-29,161.149994,162.899994,159.820007,161.380005,73314000,160.867111
"AAPL",2022-08-30,162.130005,162.559998,157.720001,158.910004,77906200,158.404968
"AAPL",2022-08-31,160.309998,160.580002,157.139999,157.220001,87991100,156.720337
"AAPL",2022-09-01,156.639999,158.419998,154.669998,157.960007,74229900,157.457993
"AAPL",2022-09-02,159.75,160.360001,154.970001,155.809998,76957800,155.314819
"AAPL",2022-09-06,156.470001,157.089996,153.690002,154.529999,73714800,154.038895
"AAPL",2022-09-07,154.820007,156.669998,153.610001,155.960007,87449600,155.464355
"AAPL",2022-09-08,154.639999,156.360001,152.679993,154.460007,84923800,153.969116
"AAPL",2022-09-09,155.470001,157.820007,154.75,157.369995,68028800,156.869858
"AAPL",2022-09-12,159.589996,164.259995,159.300003,163.429993,104956000,162.910599
"AAPL",2022-09-13,159.899994,160.539993,153.369995,153.839996,122656600,153.351074
"AAPL",2022-09-14,154.789993,157.100006,153.610001,155.309998,87965400,154.816406
"AAPL",2022-09-15,154.649994,155.240005,151.380005,152.369995,90481100,151.885757
"AAPL",2022-09-16,151.210007,151.350006,148.369995,150.699997,162278800,150.221069
"AAPL",2022-09-19,149.309998,154.559998,149.100006,154.479996,81474200,153.989044
"AAPL",2022-09-20,153.399994,158.080002,153.080002,156.899994,107689800,156.401352
"AAPL",2022-09-21,157.339996,158.740005,153.600006,153.720001,101696800,153.231461
"AAPL",2022-09-22,152.380005,154.470001,150.910004,152.740005,86652500,152.254593
"AAPL",2022-09-23,151.190002,151.470001,148.559998,150.429993,96029900,149.95192
"AAPL",2022-09-26,149.660004,153.770004,149.639999,150.770004,93339400,150.290848
"AAPL",2022-09-27,152.740005,154.720001,149.949997,151.759995,84442700,151.277695
"AAPL",2022-09-28,147.639999,150.639999,144.839996,149.839996,146691400,149.363785
"AAPL",2022-09-29,146.100006,146.720001,140.679993,142.479996,128138200,142.027176
"AAPL",2022-09-30,141.279999,143.100006,138,138.199997,124925300,137.760773
"AAPL",2022-10-03,138.210007,143.070007,137.690002,142.449997,114311700,141.997284
"AAPL",2022-10-04,145.029999,146.220001,144.259995,146.100006,87830100,145.635681
"AAPL",2022-10-05,144.070007,147.380005,143.009995,146.399994,79471000,145.934723
"AAPL",2022-10-06,145.809998,147.539993,145.220001,145.429993,68402200,144.967804
"AAPL",2022-10-07,142.539993,143.100006,139.449997,140.089996,85925600,139.644775
"AAPL",2022-10-10,140.419998,141.889999,138.570007,140.419998,74899000,139.97374
"AAPL",2022-10-11,139.899994,141.350006,138.220001,138.979996,77033700,138.5383
"AAPL",2022-10-12,139.130005,140.360001,138.160004,138.339996,70433700,137.90033
"AAPL",2022-10-13,134.990005,143.589996,134.369995,142.990005,113224000,142.535568
"AAPL",2022-10-14,144.309998,144.520004,138.190002,138.380005,88598000,137.940216
"AAPL",2022-10-17,141.070007,142.899994,140.270004,142.410004,85250900,141.957413
"AAPL",2022-10-18,145.490005,146.699997,140.610001,143.75,99136600,143.293152
"AAPL",2022-10-19,141.690002,144.949997,141.5,143.860001,61758300,143.402802
"AAPL",2022-10-20,143.020004,145.889999,142.649994,143.389999,64522000,142.934296
"AAPL",2022-10-21,142.869995,147.850006,142.649994,147.270004,86548600,146.801956
"AAPL",2022-10-24,147.190002,150.229996,146,149.449997,75981900,148.975021
"AAPL",2022-10-25,150.089996,152.490005,149.360001,152.339996,74732300,151.85585
"AAPL",2022-10-26,150.960007,151.990005,148.039993,149.350006,88194300,148.875351
"AAPL",2022-10-27,148.070007,149.050003,144.130005,144.800003,109180200,144.339813
"AAPL",2022-10-28,148.199997,157.5,147.820007,155.740005,164762400,155.245056
"AAPL",2022-10-31,153.160004,154.240005,151.919998,153.339996,97943200,152.852676
"AAPL",2022-11-01,155.080002,155.449997,149.130005,150.649994,80379300,150.171219
"AAPL",2022-11-02,148.949997,152.169998,145,145.029999,93604600,144.569077
"AAPL",2022-11-03,142.059998,142.800003,138.75,138.880005,97918500,138.438629
"AAPL",2022-11-04,142.089996,142.669998,134.380005,138.380005,140814800,138.169037
"AAPL",2022-11-07,137.110001,139.149994,135.669998,138.919998,83374600,138.708206
"AAPL",2022-11-08,140.410004,141.429993,137.490005,139.5,89908500,139.287338
"AAPL",2022-11-09,138.5,138.550003,134.589996,134.869995,74917800,134.664383
"AAPL",2022-11-10,141.240005,146.869995,139.5,146.869995,118854000,146.646088
"AAPL",2022-11-11,145.820007,150.009995,144.369995,149.699997,93979700,149.471771
"AAPL",2022-11-14,148.970001,150.279999,147.429993,148.279999,73374100,148.05394
"AAPL",2022-11-15,152.220001,153.589996,148.559998,150.039993,89868300,149.811249
"AAPL",2022-11-16,149.130005,149.869995,147.289993,148.789993,64218300,148.563156
"AAPL",2022-11-17,146.429993,151.479996,146.149994,150.720001,80389400,150.490234
"AAPL",2022-11-18,152.309998,152.699997,149.970001,151.289993,74829600,151.059357
"AAPL",2022-11-21,150.160004,150.369995,147.720001,148.009995,58724100,147.784348
"AAPL",2022-11-22,148.130005,150.419998,146.929993,150.179993,51804100,149.951035
"AAPL",2022-11-23,149.449997,151.830002,149.339996,151.070007,58301400,150.839706
"AAPL",2022-11-25,148.309998,148.880005,147.119995,148.110001,35195900,147.884201
"AAPL",2022-11-28,145.139999,146.639999,143.380005,144.220001,69246000,144.000137
"AAPL",2022-11-29,144.289993,144.809998,140.350006,141.169998,83763800,140.954788
"AAPL",2022-11-30,141.399994,148.720001,140.550003,148.029999,111380900,147.804321
"AAPL",2022-12-01,148.210007,149.130005,146.610001,148.309998,71250400,148.083893
"AAPL",2022-12-02,145.960007,148,145.649994,147.809998,65447400,147.584656
"AAPL",2022-12-05,147.770004,150.919998,145.770004,146.630005,68826400,146.406464
"AAPL",2022-12-06,147.070007,147.300003,141.919998,142.910004,64727200,142.692139
"AAPL",2022-12-07,142.190002,143.369995,140,140.940002,69721100,140.725143
"AAPL",2022-12-08,142.360001,143.520004,141.100006,142.649994,62128300,142.432526
"AAPL",2022-12-09,142.339996,145.570007,140.899994,142.160004,76097000,141.943283
"AAPL",2022-12-12,142.699997,144.5,141.059998,144.490005,70462700,144.26973
"AAPL",2022-12-13,149.5,149.970001,144.240005,145.470001,93886200,145.24823
"AAPL",2022-12-14,145.350006,146.660004,141.160004,143.210007,82291200,142.991684
"AAPL",2022-12-15,141.110001,141.800003,136.029999,136.5,98931900,136.291901
"AAPL",2022-12-16,136.690002,137.649994,133.729996,134.509995,160156900,134.304932
"AAPL",2022-12-19,135.110001,135.199997,131.320007,132.369995,79592600,132.168198
"AAPL",2022-12-20,131.389999,133.25,129.889999,132.300003,77432800,132.098312
"AAPL",2022-12-21,132.979996,136.809998,132.75,135.449997,85928000,135.2435
"AAPL",2022-12-22,134.350006,134.559998,130.300003,132.229996,77852100,132.028412
"AAPL",2022-12-23,130.919998,132.419998,129.639999,131.860001,63814900,131.658981
"AAPL",2022-12-27,131.380005,131.410004,128.720001,130.029999,69007800,129.831772
"AAPL",2022-12-28,129.669998,131.029999,125.870003,126.040001,85438400,125.847855
"AAPL",2022-12-29,127.989998,130.479996,127.730003,129.610001,75703700,129.412415
"AAPL",2022-12-30,128.410004,129.949997,127.43,129.929993,77034200,129.731918
"AMZN",2010-01-04,6.8125,6.8305,6.657,6.695,151998000,6.695
"AMZN",2010-01-05,6.6715,6.774,6.5905,6.7345,177038000,6.7345
"AMZN",2010-01-06,6.73,6.7365,6.5825,6.6125,143576000,6.6125
"AMZN",2010-01-07,6.6005,6.616,6.44,6.5,220604000,6.5
"AMZN",2010-01-08,6.528,6.684,6.4515,6.676,196610000,6.676
"AMZN",2010-01-11,6.631,6.64,6.4605,6.5155,175588000,6.5155
"AMZN",2010-01-12,6.4495,6.491,6.3275,6.3675,181926000,6.3675
"AMZN",2010-01-13,6.395,6.4855,6.2875,6.4555,214464000,6.4555
"AMZN",2010-01-14,6.457,6.519,6.32,6.3675,195498000,6.3675
"AMZN",2010-01-15,6.459,6.4825,6.353,6.357,307530000,6.357
"AMZN",2010-01-19,6.3155,6.4,6.2165,6.3805,177852000,6.3805
"AMZN",2010-01-20,6.3565,6.46,6.254,6.289,181494000,6.289
"AMZN",2010-01-21,6.363,6.4075,6.25,6.331,199412000,6.331
"AMZN",2010-01-22,6.28,6.3835,6.038,6.0715,231378000,6.0715
"AMZN",2010-01-25,6.105,6.114,5.906,6.0155,240478000,6.0155
"AMZN",2010-01-26,6.028,6.149,5.953,5.974,191180000,5.974
"AMZN",2010-01-27,6.0515,6.1665,5.94,6.1375,295306000,6.1375
"AMZN",2010-01-28,6.2215,6.36,6.14,6.3015,545862000,6.3015
"AMZN",2010-01-29,6.4885,6.5925,6.207,6.2705,589426000,6.2705
"AMZN",2010-02-01,6.159,6.243,5.691,5.9435,755488000,5.9435
"AMZN",2010-02-02,5.9395,5.949,5.72,5.906,461594000,5.906
"AMZN",2010-02-03,5.856,5.9805,5.828,5.955,248118000,5.955
"AMZN",2010-02-04,5.932,6.0165,5.787,5.797,255680000,5.797
"AMZN",2010-02-05,5.794,5.8825,5.705,5.8695,220496000,5.8695
"AMZN",2010-02-08,5.969,6.05,5.828,5.8415,197804000,5.8415
"AMZN",2010-02-09,5.91,5.9545,5.85,5.9015,184460000,5.9015
"AMZN",2010-02-10,5.9,5.9305,5.8,5.868,124664000,5.868
"AMZN",2010-02-11,5.8605,6.021,5.825,6.0045,166870000,6.0045
"AMZN",2010-02-12,5.9495,5.997,5.875,5.983,161470000,5.983
"AMZN",2010-02-16,6.003,6.025,5.859,5.8765,178654000,5.8765
"AMZN",2010-02-17,5.8535,5.8565,5.7775,5.8155,178896000,5.8155
"AMZN",2010-02-18,5.792,5.9255,5.741,5.904,196002000,5.904
"AMZN",2010-02-19,5.8955,5.9545,5.85,5.876,142312000,5.876
"AMZN",2010-02-22,5.8685,5.9485,5.809,5.9005,136146000,5.9005
"AMZN",2010-02-23,5.9005,5.9625,5.8255,5.862,141364000,5.862
"AMZN",2010-02-24,5.898,5.99,5.8575,5.986,147798000,5.986
"AMZN",2010-02-25,5.9085,5.917,5.7925,5.91,190668000,5.91
"AMZN",2010-02-26,5.894,5.9715,5.85,5.92,114432000,5.92
"AMZN",2010-03-01,5.935,6.233,5.8765,6.227,265930000,6.227
"AMZN",2010-03-02,6.2505,6.3675,6.24,6.2765,241950000,6.2765
"AMZN",2010-03-03,6.27,6.347,6.2215,6.2945,128808000,6.2945
"AMZN",2010-03-04,6.299,6.4425,6.2785,6.4265,150194000,6.4265
"AMZN",2010-03-05,6.4565,6.4725,6.3535,6.4455,135386000,6.4455
"AMZN",2010-03-08,6.415,6.5425,6.3855,6.5055,112118000,6.5055
"AMZN",2010-03-09,6.4795,6.5405,6.3985,6.441,121416000,6.441
"AMZN",2010-03-10,6.4555,6.5585,6.424,6.5255,112514000,6.5255
"AMZN",2010-03-11,6.5225,6.681,6.518,6.679,144816000,6.679
"AMZN",2010-03-12,6.71,6.71,6.559,6.591,123016000,6.591
"AMZN",2010-03-15,6.585,6.6,6.4315,6.5565,126584000,6.5565
"AMZN",2010-03-16,6.562,6.6145,6.525,6.5895,82650000,6.5895
"AMZN",2010-03-17,6.6205,6.6345,6.561,6.567,87176000,6.567
"AMZN",2010-03-18,6.551,6.6425,6.522,6.638,100426000,6.638
"AMZN",2010-03-19,6.6855,6.6855,6.483,6.5175,178100000,6.5175
"AMZN",2010-03-22,6.51,6.548,6.432,6.5235,107668000,6.5235
"AMZN",2010-03-23,6.5445,6.547,6.4035,6.463,84262000,6.463
"AMZN",2010-03-24,6.432,6.47,6.36,6.402,93928000,6.402
"AMZN",2010-03-25,6.457,6.8455,6.402,6.7365,324192000,6.7365
"AMZN",2010-03-26,6.745,6.8495,6.688,6.753,131314000,6.753
"AMZN",2010-03-29,6.7685,6.8315,6.7165,6.756,92538000,6.756
"AMZN",2010-03-30,6.787,6.9095,6.768,6.829,123854000,6.829
"AMZN",2010-03-31,6.8,6.84,6.724,6.7885,92012000,6.7885
"AMZN",2010-04-01,6.79,6.8255,6.559,6.5905,175716000,6.5905
"AMZN",2010-04-05,6.6425,6.687,6.539,6.5745,116330000,6.5745
"AMZN",2010-04-06,6.5615,6.8,6.559,6.778,159006000,6.778
"AMZN",2010-04-07,6.798,6.804,6.693,6.7435,118908000,6.7435
"AMZN",2010-04-08,6.7355,7.0625,6.7355,7.048,253782000,7.048
"AMZN",2010-04-09,7.036,7.0665,6.9535,7.003,120222000,7.003
"AMZN",2010-04-12,7,7.1455,6.984,7.06,108906000,7.06
"AMZN",2010-04-13,7.0615,7.099,6.956,7.008,95710000,7.008
"AMZN",2010-04-14,7.017,7.225,6.96,7.214,158006000,7.214
"AMZN",2010-04-15,7.2275,7.3545,7.2,7.291,156592000,7.291
"AMZN",2010-04-16,7.244,7.3585,7.0725,7.1085,167936000,7.1085
"AMZN",2010-04-19,7.1175,7.1835,6.9565,7.1215,120440000,7.1215
"AMZN",2010-04-20,7.1915,7.232,7.105,7.21,86234000,7.21
"AMZN",2010-04-21,7.2585,7.45,7.176,7.3215,147488000,7.3215
"AMZN",2010-04-22,7.3505,7.5545,7.294,7.5045,303316000,7.5045
"AMZN",2010-04-23,7.269,7.4545,7.121,7.1815,379504000,7.1815
"AMZN",2010-04-26,7.16,7.3865,7.145,7.3555,186366000,7.3555
"AMZN",2010-04-27,7.2775,7.322,7.0555,7.101,172780000,7.101
"AMZN",2010-04-28,7.1295,7.1375,6.9345,6.9675,184706000,6.9675
"AMZN",2010-04-29,7.0045,7.1225,6.9895,7.0865,126284000,7.0865
"AMZN",2010-04-30,7.07,7.07,6.8455,6.855,122270000,6.855
"AMZN",2010-05-03,6.86,6.972,6.8055,6.8745,113092000,6.8745
"AMZN",2010-05-04,6.781,6.7905,6.419,6.4915,253356000,6.4915
"AMZN",2010-05-05,6.4,6.5805,6.3775,6.5465,189162000,6.5465
"AMZN",2010-05-06,6.5,6.6165,6.03,6.4355,203780000,6.4355
"AMZN",2010-05-07,6.3985,6.559,6.188,6.249,238552000,6.249
"AMZN",2010-05-10,6.4865,6.6105,6.463,6.5645,136122000,6.5645
"AMZN",2010-05-11,6.4975,6.654,6.4235,6.523,120882000,6.523
"AMZN",2010-05-12,6.5705,6.7065,6.484,6.6935,118090000,6.6935
"AMZN",2010-05-13,6.6965,6.8495,6.55,6.5735,118804000,6.5735
"AMZN",2010-05-14,6.518,6.55,6.338,6.4265,105556000,6.4265
"AMZN",2010-05-17,6.412,6.4975,6.29,6.4455,112844000,6.4455
